id,nama,jenis_node
40869792,GE DUDADODIDOGU,Badan
45330298,GEGOGIGI GUDODU,LN
40269891,GE GUDADODUDOGA,Badan
40562568,GE GODAGUGODADU,Badan
40001638,GE   GADAGIDU,Badan
39904409,GIDODO GEGE DO,Badan
40469892,GE GEDADODUDOGU,Badan
40636063,GE DAGIDA DAGI,Badan
45317825,GEGOGIGADIDUGUGO,LN
49460768,GEDOGEDA DIDADU,LN
40818754,GE DUGADUDIGOGE,Badan
40482648,GE GEDUGUDAGEDU,Badan
39698371,GIDODADODUGIDIGA,Badan
40971835,GE DODIGADUGIGO,Badan
40277300,GE GUDIDIGI  ,Badan
40508834,GE GO DUDUGIGE,Badan
39942579,GIDODOGEGUGODIDO,Badan
40850494,GE DUGO GEDOGE,Badan
39855758,GIDODUGOGODIGODU,Badan
39654256,GIDODAGOGEGUGODA,Badan
39874501,GIDODUDIGEGO GA,Badan
40208566,GE GU DUGODADA,Badan
40537409,GE GOGIDIGE DO,Badan
40755469,GE DIGOGOGEDADO,Badan
39906743,GIDODO DADIGEGI,Badan
40776231,GE DIDIDAGUGIGA,Badan
40248120,GE GUGEDUGAGU ,Badan
40445295,GE GEGEGOGUDOGO,Badan
40373452,GE GIDIGIGEGOGU,Badan
40132727,GE GAGIGUDIGUDI,Badan
39575194,GIDOGODIGOGADOGE,Badan
40727191,GE DIGUDIGADOGA,Badan
40746008,GE DIGEDA  DU,Badan
40698306,GE DADODUGI DA,Badan
40505184,GE GO GOGADUGE,Badan
40203376,GE GU GIGIDIDA,Badan
39501779,GIDOGO GADIDIDO,Badan
40457325,GE GEGODIGIGUGO,Badan
40204804,GE GU GEDU GE,Badan
39693010,GIDODADOGI GA ,Badan
40577898,GE GODIDIDUDODU,Badan
40971778,GE DODIGADIDIDU,Badan
39806441,GIDODU DAGEGEGA,Badan
39622375,GIDODAGUGUGIDIGO,Badan
40280739,GE GUDU DIGIDO,Badan
40839054,GE DUGIDO GOGE,Badan
40522738,GE GOGUGUDIGIDU,Badan
39956946,GIDODOGODADOGEDA,Badan
40090853,GE  DO DUGOGI,Badan
40127004,GE GAGUDI  GE,Badan
40440564,GE GEGE GODAGE,Badan
40311629,GE GIGAGADAGUDO,Badan
39593999,GIDOGODOGIDODODO,Badan
40196135,GE GADODAGAGIGO,Badan
40193220,GE GADOGIGUGU ,Badan
39507905,GIDOGO DIDO GO,Badan
40991475,GE DODOGAGEDIGO,Badan
39976860,GIDODODIDADUDA ,Badan
40995169,GE DODOGOGADADO,Badan
40901599,GE DO GAGODODO,Badan
39462171,GIDOGEDAGUGADIGA,LN
40572492,GE GODIGUGEDOGU,Badan
40966025,GE DODADA GUGO,Badan
39854368,GIDODUGOGEGIDADU,Badan
40761619,GE DIDAGADAGADO,Badan
40494571,GE GEDOGEGODIGA,Badan
40067305,GE  DADIGI GO,Badan
40679056,GE DADIDO GODA,Badan
40802816,GE DU GUDUGADA,Badan
39575177,GIDOGODIGOGADIDI,Badan
40054157,GE  GOGEGAGODI,Badan
39663869,GIDODADAGIDUDADO,Badan
40348283,GE GIGEDUGUDUGI,Badan
40515133,GE GOGAGOGAGIGI,Badan
43688446,GEGIDADUDUGEGEDA,OP
45053023,GEGO GOGI GUGI,OP
48180368,GEDUGADU GIDADU,Non NPWP
39536586,GIDOGOGIDAGODUDA,Badan
40784908,GE DIDUGEDO DU,Badan
40298085,GE GUDODU DUGO,Badan
39680832,GIDODADU DUGIGU,Badan
40646898,GE DAGEDADUDODU,Badan
39568739,GIDOGODADUDIGIDO,Badan
40588611,GE GODUDUDAGAGA,Badan
40233590,GE GUGIGIGODO ,Badan
39959984,GIDODOGODODODUGE,Badan
40391368,GE GIDOGAGIDADU,Badan
40878799,GE DUDIDUDIDODO,Badan
40860575,GE DUDA GODIGO,Badan
39743710,GIDODIGEGIDIGA ,Badan
40064000,GE  DAGE   ,Badan
40863114,GE DUDAGIGAGAGE,Badan
40605637,GE DA GODAGIDI,Badan
40290191,GE GUDO GADOGA,Badan
40142928,GE GAGEGUDOGUDU,Badan
39611190,GIDODAGAGAGADO ,Badan
40647789,GE DAGEDIDIDUDO,Badan
40910902,GE DOGA DO GU,Badan
40400869,GE GE  DUDADO,Badan
39830854,GIDODUGI DUGOGE,Badan
40550424,GE GOGO GEGUGE,Badan
39609041,GIDODA DO GEGA,Badan
45037567,GEGO GIDIGODADI,OP
39679203,GIDODADIDOGU GI,Badan
40617120,GE DAGADIGAGU ,Badan
40474754,GE GEDIGEDIGOGE,Badan
40585737,GE GODUGODIGIDI,Badan
44025100,GEGE GUGOGA  ,OP
39625317,GIDODAGUGOGIGADI,Badan
40150254,GE GAGO GUGOGE,Badan
39538217,GIDOGOGIDUGUGADI,Badan
40852695,GE DUGOGUDADOGO,Badan
39869343,GIDODUDADOGIGEGI,Badan
39805947,GIDODU GODOGEDI,Badan
39771122,GIDODIDIGAGAGUGU,Badan
39595313,GIDOGODOGOGIGAGI,Badan
39957311,GIDODOGODIGIGAGA,Badan
39678376,GIDODADIDUGIDIDA,Badan
40344192,GE GIGEGEGADOGU,Badan
39653790,GIDODAGOGIDIDO ,Badan
49138200,GEDOGAGIDUGU  ,Non NPWP
49435741,GEDOGEGIGODIGEGA,LN
39963574,GIDODODAGIGODIGE,Badan
45355367,GEGOGIGOGOGIDADI,Badan
40442851,GE GEGEGUDUGOGA,Badan
40605918,GE DA GODOGADU,Badan
40104019,GE GA GE GADO,Badan
39598678,GIDOGODODUDADIDU,Badan
39556938,GIDOGOGODADOGIDU,Badan
45368422,GEGOGIDADUGEGUGU,Badan
40964410,GE DODAGEGEGA ,Badan
39521122,GIDOGOGUGAGAGUGU,Badan
49442861,GEDOGEGEGUDUDAGA,LN
49494718,GEDOGEDOGEDIGADU,LN
39929788,GIDODOGUDODIDUDU,Badan
39809294,GIDODU DOGUDOGE,Badan
39688721,GIDODADUDUDIGUGA,Badan
40540375,GE GOGE GIDIGO,Badan
40558225,GE GOGODUGUGUGO,Badan
40848690,GE DUGEDUDADO ,Badan
40913791,GE DOGAGIDIDOGA,Badan
40795325,GE DIDOGOGIGUGO,Badan
40979588,GE DODIDOGODUDU,Badan
39677935,GIDODADIDIDOGIGO,Badan
40319619,GE GIGADODAGADO,Badan
40385032,GE GIDUGO GIGU,Badan
40985394,GE DODUGOGIDOGE,Badan
40750187,GE DIGO GADUDI,Badan
49486283,GEDOGEDUDAGUDUGI,LN
40421948,GE GEGUGADOGEDU,Badan
49438594,GEDOGEGIDUGODOGE,LN
40097663,GE  DODIDADAGI,Badan
48971091,GEDUDODIGA DOGA,Non NPWP
40980981,GE DODU DODUGA,Badan
39635521,GIDODAGIGOGOGUGA,Badan
39880753,GIDODUDU DIGOGI,Badan
40288846,GE GUDUDUDUGEDA,Badan
40500724,GE GO  DIGUGE,Badan
44174275,GEGEGADIGEGUDIGO,OP
39625139,GIDODAGUGOGAGIDO,Badan
39901096,GIDODO GA DODA,Badan
39978952,GIDODODIDUDOGOGU,Badan
40653607,GE DAGOGIDA DI,Badan
49464336,GEDOGEDAGEGIGIDA,LN
39995882,GIDODODOGODUDUGU,Badan
47968899,GEDIDODADUDUDODO,Non NPWP
49232398,GEDOGUGIGUGIDODU,Non NPWP
40524386,GE GOGUGEGIDUDA,Badan
39699665,GIDODADODODADAGO,Badan
40661652,GE DADAGADAGOGU,Badan
40182978,GE GADUGUDODIDU,Badan
40292305,GE GUDOGUGI GO,Badan
40560732,GE GODA DIGIGU,Badan
40542098,GE GOGEGU DODU,Badan
40305075,GE GI GO DIGO,Badan
39744614,GIDODIGEGEDAGAGE,Badan
40694276,GE DADOGEGUDIDA,Badan
40576794,GE GODIDADIDOGE,Badan
40352242,GE GIGOGUGUGEGU,Badan
40560306,GE GODA GI DA,Badan
39722593,GIDODIGUGUGODOGI,Badan
40383538,GE GIDUGIGOGIDU,Badan
40122675,GE GAGUGUDADIGO,Badan
39778445,GIDODIDIDUGEGEGO,Badan
40442477,GE GEGEGUGEDIDI,Badan
40437225,GE GEGIDIGUGUGO,Badan
40975737,GE DODIGODIGIDI,Badan
40405091,GE GE GO DOGA,Badan
40214714,GE GUGAGEDIGAGE,Badan
40095928,GE  DOGODOGUDU,Badan
40877184,GE DUDIDIGADUGE,Badan
39914072,GIDODOGAGE DIGU,Badan
39708636,GIDODI DUDAGIDA,Badan
48472123,GEDUGEDIGUGAGUGI,Non NPWP
39689643,GIDODADUDODAGEGI,Badan
40066534,GE  DADAGOGIGE,Badan
40490889,GE GEDO DUDUDO,Badan
40991471,GE DODOGAGEDIGA,Badan
40660303,GE DADA GI GI,Badan
40110810,GE GAGA DUGA ,Badan
40732038,GE DIGIGU GIDU,Badan
39600322,GIDODA  GIGUGU,Badan
39888743,GIDODUDUDUDIGEGI,Badan
40476560,GE GEDIDAGODA ,Badan
39868580,GIDODUDADUGODU ,Badan
40959486,GE DOGODOGEDUDA,Badan
39678491,GIDODADIDUGEDOGA,Badan
39962860,GIDODODAGUDUDA ,Badan
40744165,GE DIGEGEGADAGO,Badan
40961244,GE DODAGAGUGEGE,Badan
39892594,GIDODUDOGUGODOGE,Badan
39768977,GIDODIDADUDODIDI,Badan
39791136,GIDODIDOGAGAGIDA,Badan
39643960,GIDODAGEGIDODA ,Badan
39987925,GIDODODUDIDOGUGO,Badan
44976404,GEGEDODIDAGE GE,OP
43527021,GEGIGOGUDI GUGA,OP
44661889,GEGEDADAGADUDUDO,OP
45111634,GEGOGAGAGADAGIGE,OP
43133247,GEGIGAGIGIGUGEDI,OP
44346021,GEGEGIGEDA GUGA,OP
42525536,GEGUGOGUGOGOGIDA,OP
48948090,GEDUDOGEDU DO ,Non NPWP
48006158,GEDU  DAGAGODU,Non NPWP
49300426,GEDOGI  GEGUDA,Non NPWP
48779176,GEDUDIDIDOGADIDA,Non NPWP
48041425,GEDU GEGAGEGUGO,Non NPWP
47796746,GEDIDIDODADIGEDA,Non NPWP
47750703,GEDIDIGO DI GI,Non NPWP
40344176,GE GIGEGEGADIDA,Badan
40991751,GE DODOGADIGOGA,Badan
40852197,GE DUGOGUGADODI,Badan
39877611,GIDODUDIDIDAGAGA,Badan
40916737,GE DOGADADIGIDI,Badan
40126444,GE GAGUDAGEGEGE,Badan
40723831,GE DIGUGIDUGIGA,Badan
40078827,GE  DIDUDUGUDI,Badan
40837121,GE DUGIDIGAGUGA,Badan
39900271,GIDODO  GUDIGA,Badan
40097897,GE  DODIDUDODI,Badan
40863288,GE DUDAGIGUDUDU,Badan
40099541,GE  DODOGOGEGA,Badan
40763336,GE DIDAGIGIGIDA,Badan
40088076,GE  DUDU DIDA,Badan
40567370,GE GODADIGIDI ,Badan
40111185,GE GAGAGAGADUGO,Badan
39798113,GIDODIDODUGAGAGI,Badan
40137653,GE GAGIDIDAGOGI,Badan
40922921,GE DOGUGUDOGUGA,Badan
40991081,GE DODOGA DUGA,Badan
39542128,GIDOGOGEGUGAGUDU,Badan
39762829,GIDODIDAGUDUGUDO,Badan
40948978,GE DOGEDUDODIDU,Badan
45116295,GEGOGAGADAGUDOGO,OP
42370828,GEGUGIDI DUGUDU,OP
39986534,GIDODODUDAGOGIGE,Badan
39493394,GIDOGEDOGIGIDOGE,Badan
40311171,GE GIGAGAGADIGA,Badan
40304405,GE GI GEGE GO,Badan
39803267,GIDODU GIGUDADI,Badan
40337483,GE GIGIDIGEDUGI,Badan
40951509,GE DOGOGAGO DO,Badan
40651723,GE DAGOGADIGUGI,Badan
40651254,GE DAGOGAGUGOGE,Badan
39625177,GIDODAGUGOGADIDI,Badan
44352095,GEGEGIGOGU DOGO,OP
44196968,GEGEGADODADODADU,OP
44098198,GEGE DODUGADODU,OP
44068827,GEGE DADUDUGUDI,OP
42274071,GEGUGUDIGE DIGA,OP
49464338,GEDOGEDAGEGIGIDU,LN
40204454,GE GU GEGEGOGE,Badan
49474324,GEDOGEDIGEGIGUGE,LN
40329564,GE GIGUDOGODAGE,Badan
40483549,GE GEDUGIGOGEDO,Badan
43538822,GEGIGOGIDUDUGUGU,OP
49445508,GEDOGEGEGOGO DU,LN
39665948,GIDODADAGODOGEDU,Badan
40751446,GE DIGOGAGEGEDA,Badan
40122148,GE GAGUGUGAGEDU,Badan
39822473,GIDODUGUGUGEDIGI,Badan
39827615,GIDODUGUDIDAGAGO,Badan
40428535,GE GEGUDUGOGIGO,Badan
40965701,GE DODAGODI GA,Badan
39731661,GIDODIGIGADADAGA,Badan
39962105,GIDODODAGUGA GO,Badan
40455708,GE GEGOGODI DU,Badan
40457599,GE GEGODIGODODO,Badan
40780304,GE DIDU GI GE,Badan
39887281,GIDODUDUDIGUDUGA,Badan
40119379,GE GAGADOGIDIDO,Badan
39764651,GIDODIDAGEDAGOGA,Badan
39524589,GIDOGOGUGEGODUDO,Badan
40939976,GE DOGIDODODIDA,Badan
40620075,GE DAGU  DIGO,Badan
40757144,GE DIGODIGAGEGE,Badan
40637081,GE DAGIDI DUGA,Badan
39797825,GIDODIDODIDUGUGO,Badan
40981807,GE DODUGADU DI,Badan
40108997,GE GA DUDODODI,Badan
40887358,GE DUDUDIGIGODU,Badan
40210803,GE GUGA DU GI,Badan
40133288,GE GAGIGIGUDUDU,Badan
39667019,GIDODADADI GADO,Badan
40620551,GE DAGU GOGOGA,Badan
40781620,GE DIDUGADAGU ,Badan
40004891,GE   GEDUDOGA,Badan
40528415,GE GOGUDUGEGAGO,Badan
40024328,GE  GUGEGIGUDU,Badan
40182527,GE GADUGUGOGUDI,Badan
40871637,GE DUDIGADAGIDI,Badan
40431201,GE GEGIGAGU GA,Badan
39639876,GIDODAGIDODUDIDA,Badan
39652603,GIDODAGOGUDA GI,Badan
40327337,GE GIGUDIGIGIDI,Badan
40175536,GE GADIGOGOGIDA,Badan
40639435,GE DAGIDOGEGIGO,Badan
40256990,GE GUGODADODO ,Badan
39700084,GIDODI   DUGE,Badan
40158752,GE GAGODUDIGOGU,Badan
39596998,GIDOGODODADODODU,Badan
39674391,GIDODADIGEGIDOGA,Badan
40330216,GE GIGI GUGADA,Badan
39543327,GIDOGOGEGIGIGUDI,Badan
40551868,GE GOGOGADUDADU,Badan
39625890,GIDODAGUGODUDO ,Badan
40680219,GE DADU GUGADO,Badan
39886585,GIDODUDUDAGODUGO,Badan
39759321,GIDODIGODOGIGUGA,Badan
40927182,GE DOGUDIGADUGU,Badan
39906565,GIDODO DAGODAGO,Badan
40532491,GE GOGIGUGEDOGA,Badan
40499335,GE GEDODOGIGIGO,Badan
39643163,GIDODAGEGIGADAGI,Badan
40430496,GE GEGI GEDODA,Badan
39665308,GIDODADAGOGI DU,Badan
40287448,GE GUDUDIGEGEDU,Badan
40980753,GE DODU DIGOGI,Badan
39848251,GIDODUGEDUGUGOGA,Badan
40051144,GE  GOGAGAGEGE,Badan
39802325,GIDODU GUGIGUGO,Badan
40283747,GE GUDUGIDIGEDI,Badan
40074929,GE  DIGEDOGUDO,Badan
40147726,GE GAGEDIDIGUDA,Badan
40529354,GE GOGUDOGIGOGE,Badan
40080965,GE  DU DODAGO,Badan
39895686,GIDODUDOGODADUDA,Badan
40750090,GE DIGO  DO ,Badan
40368633,GE GIDADUDAGIGI,Badan
39610178,GIDODAGA GADIDU,Badan
40215713,GE GUGAGODIGAGI,Badan
40753054,GE DIGOGI GOGE,Badan
40337399,GE GIGIDIGIDODO,Badan
39755466,GIDODIGOGOGEDADA,Badan
40039869,GE  GIDODUDADO,Badan
39869733,GIDODUDADODIGIGI,Badan
39751079,GIDODIGOGA DIDO,Badan
40302368,GE GI GUGIDADU,Badan
40177093,GE GADIDI DOGI,Badan
39926223,GIDODOGUDAGUGUGI,Badan
39592300,GIDOGODOGUGI  ,Badan
40901467,GE DO GAGEDADI,Badan
40145795,GE GAGEGODIDOGO,Badan
39977274,GIDODODIDIGUDIGE,Badan
39801257,GIDODU GAGUGODI,Badan
39703251,GIDODI GIGUGOGA,Badan
40589645,GE GODUDODAGEGO,Badan
40771526,GE DIDIGAGOGUDA,Badan
40526963,GE GOGUDADODAGI,Badan
39978517,GIDODODIDUGOGADI,Badan
39773010,GIDODIDIGI GA ,Badan
39559362,GIDOGOGODOGIDAGU,Badan
40649346,GE DAGEDOGIGEDA,Badan
40489743,GE GEDUDODIGEGI,Badan
40964847,GE DODAGEDUGEDI,Badan
40796298,GE DIDODAGUDODU,Badan
39593240,GIDOGODOGIGUGE ,Badan
40153191,GE GAGOGIGADOGA,Badan
40446760,GE GEGEDADIDA ,Badan
40222396,GE GUGUGUGIDODA,Badan
40215343,GE GUGAGOGIGEGI,Badan
40775941,GE DIDIGODOGEGA,Badan
40833973,GE DUGIGIDODIGI,Badan
40994739,GE DODOGEDIGIDO,Badan
48218086,GEDUGUGADU DUDA,Non NPWP
40442490,GE GEGEGUGEDO ,Badan
42670801,GEGUDADI DU GA,OP
40764005,GE DIDAGE  GO,Badan
40811404,GE DUGAGAGE GE,Badan
40198922,GE GADODUDOGUGU,Badan
40635812,GE DAGIGODUGAGU,Badan
39638870,GIDODAGIDUDUDI ,Badan
39754824,GIDODIGOGEDUGUGE,Badan
40266674,GE GUDADADADIGE,Badan
40532003,GE GOGIGU  GI,Badan
40209789,GE GU DODIDUDO,Badan
40093066,GE  DOGI DADA,Badan
40256775,GE GUGODADIDIGO,Badan
40379361,GE GIDIDOGIDAGA,Badan
39523456,GIDOGOGUGIGEGODA,Badan
39820202,GIDODUGU GU GU,Badan
39989116,GIDODODUDOGAGADA,Badan
39594049,GIDOGODOGE GEDO,Badan
40361729,GE GIDAGADIGUDO,Badan
40274418,GE GUDIGEGEGADU,Badan
39498490,GIDOGEDODUGEDO ,Badan
40324386,GE GIGUGEGIDUDA,Badan
40625459,GE DAGUGOGEGODO,Badan
39533650,GIDOGOGIGIDAGO ,Badan
40183109,GE GADUGIGA DO,Badan
39649423,GIDODAGEDOGEGUGI,Badan
40562631,GE GODAGUDAGIGA,Badan
40150854,GE GAGO DUGOGE,Badan
40521845,GE GOGUGADUGEGO,Badan
40148103,GE GAGEDUGA GI,Badan
40629477,GE DAGUDOGEDIDI,Badan
39563322,GIDOGODAGIGIGUGU,Badan
39729749,GIDODIGUDODIGEDO,Badan
40563652,GE GODAGIDAGOGU,Badan
39898851,GIDODUDODUDUGOGA,Badan
40194832,GE GADOGEDUGIGU,Badan
40313765,GE GIGAGIDIDAGO,Badan
39504233,GIDOGO GEGUGIGI,Badan
47861775,GEDIDUDAGADIDIGO,Non NPWP
48685989,GEDUDADUGODODUDO,Non NPWP
48911061,GEDUDOGAGA DAGA,Non NPWP
40117331,GE GAGADIGIGIGA,Badan
42808152,GEGUDU DUGAGOGU,OP
49064164,GEDO DAGEGADAGE,Non NPWP
48818979,GEDUDUGADUDODIDO,Non NPWP
40588343,GE GODUDUGIGEGI,Badan
49414635,GEDOGEGAGEDAGIGO,LN
45317470,GEGOGIGADIGEDI ,LN
39620772,GIDODAGU DIDIGU,Badan
40971554,GE DODIGAGOGOGE,Badan
42119975,GEGUGAGADODODIGO,OP
44093950,GEGE DOGIDOGO ,OP
40287650,GE GUDUDIDAGO ,Badan
40010911,GE  GA DOGAGA,Badan
39687635,GIDODADUDIDAGIGO,Badan
40191187,GE GADOGAGADUDI,Badan
39801729,GIDODU GADIGUDO,Badan
39688513,GIDODADUDUGOGAGI,Badan
39890412,GIDODUDO GEGAGU,Badan
41716527,GEGADIGADAGOGUDI,OP
41771079,GEGADIDIGA DIDO,OP
40364005,GE GIDAGE  GO,Badan
39863897,GIDODUDAGIDUDODI,Badan
40127578,GE GAGUDIGODIDU,Badan
40718053,GE DIGADU GOGI,Badan
40084320,GE  DUGEGIGU ,Badan
39716206,GIDODIGADAGU DA,Badan
40387459,GE GIDUDIGEGODO,Badan
40078885,GE  DIDUDUDUGO,Badan
40287511,GE GUDUDIGOGAGA,Badan
39663437,GIDODADAGIGEGIDI,Badan
41855950,GEGADUGOGODOGO ,OP
43560526,GEGIGODA GOGUDA,OP
41738904,GEGADIGIDUDO GE,OP
39661081,GIDODADAGA DUGA,Badan
44790977,GEGEDIDO DODIDI,OP
45372577,GEGOGIDIGUGODIDI,Badan
45209170,GEGOGU DOGADI ,OP
42875114,GEGUDUDIGOGAGAGE,OP
41705630,GEGADI GODAGI ,OP
43779655,GEGIDIDIDODAGOGO,OP
43346491,GEGIGIGEDAGEDOGA,OP
44439969,GEGEGEGIDODODADO,OP
39501503,GIDOGO GAGO GI,Badan
39701756,GIDODI GADIGODA,Badan
40985230,GE DODUGOGUGI ,Badan
43757912,GEGIDIGODIDOGAGU,OP
40627523,GE DAGUDIGOGUGI,Badan
40500586,GE GO  GODUDA,Badan
41614359,GEGADAGAGEGIGODO,OP
29739367,GUDODIGIDOGIDADI,Non NPWP
47752947,GEDIDIGOGUDOGEDI,Non NPWP
40948232,GE DOGEDUGUGIGU,Badan
40339662,GE GIGIDODADAGU,Badan
40104889,GE GA GEDUDUDO,Badan
41946789,GEGADOGEDADIDUDO,OP
42103241,GEGUGA GIGUGEGA,OP
45295375,GEGOGUDOGOGIDIGO,OP
41661013,GEGADADAGA GAGI,OP
39761981,GIDODIDAGADODUGA,Badan
40547225,GE GOGEDIGUGUGO,Badan
40418985,GE GEGADUDODUGO,Badan
40342347,GE GIGEGUGIGEDI,Badan
40102968,GE GA GUDODADU,Badan
40563853,GE GODAGIDUGOGI,Badan
39677441,GIDODADIDIGEGEGA,Badan
39633247,GIDODAGIGIGUGEDI,Badan
40144784,GE GAGEGEDIDUGE,Badan
40026728,GE  GUDADIGUDU,Badan
39580347,GIDOGODU GIGEDI,Badan
40119859,GE GAGADODUGODO,Badan
40361323,GE GIDAGAGIGUGI,Badan
39945827,GIDODOGEGODUGUDI,Badan
39724736,GIDODIGUGEDIGIDA,Badan
39719882,GIDODIGADODUDUGU,Badan
39534504,GIDOGOGIGEGO GE,Badan
40933119,GE DOGIGIGAGADO,Badan
40135473,GE GAGIGOGEDIGI,Badan
40538525,GE GOGIDUGOGUGO,Badan
39532671,GIDOGOGIGUDADIGA,Badan
39608026,GIDODA DU GUDA,Badan
39858962,GIDODUGODUDODAGU,Badan
41873802,GEGADUDIGIDU GU,OP
40769605,GE DIDADODA GO,Badan
39946942,GIDODOGEDADOGEGU,Badan
40228776,GE GUGUDUDIDIDA,Badan
41251234,GEGAGUGOGAGUGIGE,OP
43097056,GEGI DODI GODA,OP
42309440,GEGUGI DOGEGE ,OP
41621471,GEGADAGUGAGEDIGA,OP
43656134,GEGIDAGODAGAGIGE,OP
44514804,GEGEGOGAGEDU GE,OP
44056543,GEGE GODAGOGEGI,OP
45245763,GEGOGUGEGODIDAGI,OP
42774580,GEGUDIDIGEGODU ,OP
43866765,GEGIDUDADADIDAGO,OP
41398758,GEGAGIDODUDIGODU,OP
40505920,GE GO GODOGU ,Badan
40740243,GE DIGE GUGEGI,Badan
40394491,GE GIDOGEGEDOGA,Badan
40012581,GE  GAGUGODUGA,Badan
39680123,GIDODADU GAGUGI,Badan
39908936,GIDODO DUDOGIDA,Badan
40069725,GE  DADODIGUGO,Badan
39588556,GIDOGODUDUGOGODA,Badan
39757814,GIDODIGODIDUGAGE,Badan
40284777,GE GUDUGEDIDIDI,Badan
39659331,GIDODAGODOGIGIGA,Badan
44940100,GEGEDOGE GA  ,OP
40613066,GE DAGAGI DADA,Badan
40272042,GE GUDIGU GEGU,Badan
42850951,GEGUDUGO DOGOGA,OP
42854379,GEGUDUGOGEGIDIDO,OP
41875868,GEGADUDIGODUDADU,OP
44941322,GEGEDOGEGAGIGUGU,OP
41082541,GEGA DUGUGOGEGA,OP
42650686,GEGUDAGO DADUDA,OP
40546570,GE GOGEDAGODI ,Badan
40003325,GE   GIGIGUGO,Badan
40591838,GE GODOGADUGIDU,Badan
39622424,GIDODAGUGUGEGUGE,Badan
39538020,GIDOGOGIDU GU ,Badan
39584555,GIDOGODUGEGOGOGO,Badan
44227611,GEGEGUGUDIDAGAGA,OP
41158252,GEGAGAGODUGUGOGU,OP
43216806,GEGIGUGADADU DA,OP
42927529,GEGUDOGUDIGOGUDO,OP
44207702,GEGEGU DIDI GU,OP
43655057,GEGIDAGOGO GODI,OP
44502487,GEGEGO GUGEDUDI,OP
43661613,GEGIDADAGADAGAGI,OP
31206646,GIGAGU DADAGEDA,Non NPWP
43392278,GEGIGIDOGUGUDIDU,OP
39559992,GIDOGOGODODODOGU,Badan
41032058,GEGA GIGU GODU,OP
43296675,GEGIGUDODADADIGO,OP
42498240,GEGUGEDODUGUGE ,OP
31647595,GIGADAGEDIGODOGO,Non NPWP
39945045,GIDODOGEGO GEGO,Badan
49453802,GEDOGEGOGIDU GU,LN
40479679,GE GEDIDODADIDO,Badan
40447949,GE GEGEDIDOGEDO,Badan
40466730,GE GEDADADIGI ,Badan
43795155,GEGIDIDOGOGAGOGO,OP
44575179,GEGEGODIGOGADIDO,OP
42170766,GEGUGADI DIDADA,OP
42438077,GEGUGEGIDU DIDI,OP
42663177,GEGUDADAGIGADIDI,OP
44113853,GEGEGAGAGIDUGOGI,OP
42033191,GEGU GIGIGADOGA,OP
41883612,GEGADUDUGIDAGAGU,OP
41506704,GEGAGO DADI GE,OP
39972611,GIDODODIGUDAGAGA,Badan
39560127,GIDOGODA GAGUDI,Badan
45375608,GEGOGIDIGODA DU,Badan
40425622,GE GEGUGODAGUGU,Badan
40827156,GE DUGUDIGAGODA,Badan
42214768,GEGUGUGAGEDIDADU,OP
43946798,GEGIDOGEDADIDODU,OP
40345383,GE GIGEGOGIDUGI,Badan
39836926,GIDODUGIDADOGUDA,Badan
39894482,GIDODUDOGEGEDUGU,Badan
39573616,GIDOGODIGIDAGADA,Badan
40092673,GE  DOGUDADIGI,Badan
39690027,GIDODADO  GUDI,Badan
39556968,GIDOGOGODADODADU,Badan
40344182,GE GIGEGEGADUGU,Badan
45364465,GEGOGIDAGEGEDAGO,Badan
45354923,GEGOGIGOGEDOGUGI,Badan
39504978,GIDOGO GEDODIDU,Badan
39593469,GIDOGODOGIGEDADO,Badan
40001736,GE   GADIGIDA,Badan
40455692,GE GEGOGODADOGU,Badan
40676257,GE DADIDAGUGODI,Badan
39980494,GIDODODU GEDOGE,Badan
39757891,GIDODIGODIDUDOGA,Badan
39511616,GIDOGOGAGADAGADA,Badan
40086942,GE  DUDADOGEGU,Badan
40069119,GE  DADOGAGADO,Badan
40655305,GE DAGOGOGI GO,Badan
40304340,GE GI GEGIGE ,Badan
40059814,GE  GODODUGAGE,Badan
40060097,GE  DA  DODI,Badan
39881023,GIDODUDUGA GUGI,Badan
40747838,GE DIGEDIDUGIDU,Badan
43192175,GEGIGADOGUGADIGO,OP
41028973,GEGA GUDUDODIGI,OP
42586490,GEGUGODUDAGEDO ,OP
40353996,GE GIGOGIDODODA,Badan
40800754,GE DU  DIGOGE,Badan
40744100,GE DIGEGEGA  ,Badan
40267007,GE GUDADI  DI,Badan
48063415,GEDU DAGIGEGAGO,Non NPWP
48730646,GEDUDIGI DAGEDA,Non NPWP
30833181,GI DUGIGIGADUGA,Non NPWP
48383768,GEDUGIDUGIDIDADU,Non NPWP
48948597,GEDUDOGEDUGODODI,Non NPWP
43549737,GEGIGOGEDODIGIDI,OP
41656257,GEGADAGODAGUGODI,OP
44164567,GEGEGADAGEGODADI,OP
43930386,GEGIDOGI GIDUDA,OP
44038655,GEGE GIDUDAGOGO,OP
43130226,GEGIGAGI GUGUDA,OP
43281678,GEGIGUDUGADADIDU,OP
43908372,GEGIDO DUGIDIGU,OP
42673859,GEGUDADIGIDUGODO,OP
42829867,GEGUDUGUDODUDADI,OP
44174250,GEGEGADIGEGUGO ,OP
44921697,GEGEDOGUGADADODI,OP
41919649,GEGADOGADODAGEDO,OP
41841632,GEGADUGEGADAGIGU,OP
41631384,GEGADAGIGAGIDUGE,OP
